Date,MMM,AXP,AMGN,AAPL,BA,CAT,CVX,CSCO,KO,GS,HD,HON,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,NKE,PG,CRM,TRV,UNH,VZ,V,WBA,WMT,DIS
2013-01-29 00:00:00-05:00,75.50990264206195,51.337441785771254,66.7330451084293,14.010428761576513,61.69279179372286,74.62414772058443,77.25526145084422,15.232362437303651,27.167705305059002,123.07692392532208,53.87408443155315,53.52939599925953,15.688828965336505,132.4243439025085,56.464742799898744,35.3699460231914,71.86297556761309,30.12978668833361,22.976708147704873,24.241704349957487,55.95364114664359,43.53750038146973,61.582092123264744,48.17796153321559,27.285556979122806,36.395895103051586,30.26941326448416,55.82262362316462,48.9728307997094
2013-01-30 00:00:00-05:00,75.77539357339637,51.47170504659431,66.397215905314,14.083836933523623,62.212323471536834,74.73402747486162,77.29162843065728,15.097010686464094,27.350206622063222,123.9176360214704,53.80213525242433,53.54104303774516,15.826028428483419,132.00379345279072,56.674220363951214,35.71073387947443,72.04921856219886,30.30347755079717,23.06740600574882,24.102970561052576,56.449898687513084,43.52250099182129,61.45516178072022,48.17365169931422,27.59533457265028,36.585904288588054,30.23157764389889,55.910729726733294,48.88647076469603
2013-01-31 00:00:00-05:00,75.16962036620345,51.3850825127019,66.06527199143822,14.040222042967752,62.17044291321316,74.5066763830764,76.72621973772496,15.166516905778849,27.244351395998223,124.31051776252511,53.758165709649816,53.12539683587464,15.699957178406159,131.7968022491317,56.41903504544804,35.63120414219868,72.13288735390037,30.185359426630328,22.82828730675405,24.102972289070358,56.36720629322258,43.17250061035156,61.89935936341445,47.69776193137967,27.60797877261404,36.8202428684512,30.14079220927902,56.1149654094814,49.045558369673216
2013-02-01 00:00:00-05:00,75.96610801561883,51.727284650206315,66.45900044878363,13.941477914339886,62.555917623233796,75.27972116345998,76.62374062236256,15.184808801061596,27.40496114726964,125.9580591178512,53.94604154055191,53.676996424440944,15.740745245618694,132.36609295870952,56.556153019756096,36.05151395107411,72.91978576158503,29.271714179027807,22.92311057676895,24.237225062713065,56.822108951976105,43.63374900817871,63.21603904128756,47.680611498042495,28.116899877089338,36.93447099782018,30.481244768431065,56.259122035005184,49.55464920107232
2013-02-04 00:00:00-05:00,75.45753226456009,51.52368721195056,66.26599586992727,13.789596890022086,62.757032066381605,74.57109423874175,76.10793184815421,15.334787150575668,27.331959661364753,124.8639068388062,53.3824047910294,53.34681692097566,15.770414031973296,132.17198139880003,56.29336659853752,36.04394045341289,72.33815926703517,28.656813200530706,22.857138817767527,24.111920014559054,56.67547492727489,43.3337516784668,62.113522924391404,47.886403833918564,28.05999724383161,36.71647950194395,30.36019487949894,55.67446179387693,49.22737446142985
2013-02-05 00:00:00-05:00,75.97356127061698,52.22973688160539,66.39336667802465,13.851333859395712,63.93440820289156,74.8136122939988,76.67333631016342,15.393315887748043,27.638578383616256,126.28337854290214,53.262481941122566,54.04603466306983,15.887433488629714,131.7417724249007,56.85701461117952,36.62706941013667,72.24690174583738,28.629016038162817,22.683973752183903,24.20366524369495,57.1491861099942,43.107500076293945,62.27614415154704,49.159777768813115,28.265466230673063,36.88435062181328,30.99568842229505,56.395272751304105,49.2773824184342
2013-02-06 00:00:00-05:00,76.3101232489318,52.299031640254825,66.95691744628218,14.11423903085405,63.561511110531185,74.31719564040026,76.30301877524468,15.437212645341464,27.897724439182575,126.86635842509594,53.054625210325874,54.115963193616196,15.782489911670645,130.21400631803454,57.09313278052391,36.78610886856464,72.12905627039216,28.635968816194435,22.589150157974487,24.136538111987427,56.8559356554818,42.99875068664551,62.26817359318005,49.15119772010269,28.173794665902854,37.24573258337682,31.12052531748346,56.71164472250191,49.95920234860841
2013-02-07 00:00:00-05:00,76.35873844882684,53.23030968223513,66.40494497805025,14.274346323379184,64.44978121011964,73.27884114862016,76.15752783481376,15.459161392266196,28.25542863402351,127.36905448208412,52.97865347294857,54.39176009405469,15.617583604562428,129.80474573906244,57.08173076965976,36.596770961553275,71.89716856533069,28.549115086868177,22.46546876589724,24.342389930768384,57.224371632409614,42.70750045776367,62.347500768304066,48.941116237533976,28.09160769136527,36.92514610417052,31.215088170216475,57.08005685338007,49.04101480956807
2013-02-08 00:00:00-05:00,76.79625270848403,53.62882069106725,66.6056379445121,14.628689560588814,64.38691963347648,73.36600506065665,76.27324726333622,15.521355017113962,28.302881755790345,127.7154905188109,53.33841905839833,54.76080884843175,15.730017466687968,130.51292459302664,57.25691805963845,36.710359289007485,72.16709583961668,28.531746094240386,22.683979958753785,24.539294924550738,57.16046021086403,42.614999771118164,62.482339786097526,49.468460281855414,28.063149261405968,36.84236995305665,31.298321310337773,57.14810699233834,49.55919999984268
2013-02-11 00:00:00-05:00,76.62798629194276,53.45554837757652,66.19613191770958,14.800609767899832,63.80870751149872,73.24853936841612,76.32945635106435,15.543301143019622,28.19338702537985,128.3534087057763,53.24649576207467,54.531609848206514,15.733766033754353,130.4901639300751,57.33688916920886,36.83532649012183,72.1937220224503,28.691546190720103,22.848893665210042,24.754097373849838,56.78451453058582,42.54249954223633,62.60131881370211,49.20265285115333,27.993613428453287,36.61739010011448,31.366391868223587,56.87982740055851,49.80465288965838
2013-02-12 00:00:00-05:00,77.11410934355533,53.932031382546704,65.78472904156877,14.675959218819482,63.720735048505745,73.54792440308518,76.82543192661038,15.440877575404901,27.536366952380803,129.31657423148454,53.546304698783814,54.589869935035054,15.831213746715711,129.85994869467905,57.61490745394407,37.07388435402132,72.28491605928451,28.729763210636072,22.984952537598133,24.613130043922688,57.190538887294835,42.93375015258789,63.168433373093436,49.00971755477218,28.066326599116845,36.61855154835645,31.600933505367852,57.1681514282818,49.88192559824947
2013-02-13 00:00:00-05:00,77.49626898890544,53.99267210831346,65.81188379996297,14.4711370058507,63.44689333518176,73.3357069059722,76.8904085061047,15.38966032165095,27.357511726721818,130.16993479501497,53.90608175825747,54.644264765722,15.909923221040707,130.106859708583,57.59968880893689,37.089024765093015,71.55506355593079,28.660275693700914,23.083899854756687,24.563909081447562,57.35596580131856,42.920000076293945,63.50156309284988,48.92825121555643,28.12637748153718,36.39321617209475,31.440109952944,57.228193312733,49.9864682765389
2013-02-14 00:00:00-05:00,77.26676920848786,53.9190353088655,66.36688121451294,14.452602382270964,63.18965659763549,72.89609216744681,77.0836665560031,15.184806312915516,27.08740445371351,131.1035299346006,53.73818924958459,54.446146830993385,15.868696843912652,129.80148154940167,57.68729488313694,36.97921661020124,71.11789908975452,28.503958782834772,23.059162465807205,24.458740774816146,57.6041020276576,43.37750053405762,63.453975395249,48.8639422056405,28.097925809905206,36.32545864527671,31.59241199659194,56.85581611880629,49.94556126681267
2013-02-15 00:00:00-05:00,77.50755589401564,53.75876611208166,65.21424307790639,14.366407778646016,63.2444734336003,72.6497916800383,76.55051804479425,15.36039532854928,26.996150090700198,131.22183921690424,53.882091089113246,54.465565385758744,15.849956368623591,130.28549836806465,57.76345261658187,37.11931332893026,71.28515035747648,28.743657898654636,23.10451664067829,24.537053711019013,57.585298813927636,43.55624961853027,63.77126278495398,49.104042697750266,28.063149962865495,36.66073330861859,31.59622677829886,55.31406265263909,50.231927683463915
2013-02-19 00:00:00-05:00,78.1509293475645,53.74143352974735,64.88436794215269,14.157886861334669,63.02520889185071,72.57020824735966,77.12364060938,15.521355036258125,27.45971082046561,132.75535163695605,53.914061629758024,54.764685775941985,15.84245979941122,130.623338650038,58.25474232232968,37.41087578698868,71.5664427057433,29.11190361479437,23.23345273859777,24.490074488149574,57.99508133312469,43.69124984741211,63.98541167464233,47.55626664021414,28.12321621390199,36.851155724753866,31.60764195469106,55.25800232035543,50.69101929080203
2013-02-20 00:00:00-05:00,78.09075049454879,53.85839238654344,65.81188526281076,14.002030949703903,63.67460422642754,71.30071037300303,76.95371765789187,15.634752514368643,27.481615779626363,132.2526233546053,53.554300396889964,55.07156333040152,15.666308513111161,130.12631622885604,58.4642096165199,37.070098381874885,71.55505917535794,29.51835943573812,23.29164352372325,24.311061220058672,58.06276503231702,43.334999084472656,63.86247555319545,47.92070896992906,28.30655263324334,36.541572712790284,31.828495783301335,55.322074881226214,50.172829764805385
2013-02-21 00:00:00-05:00,77.33072852184722,53.33859881627795,65.7691886292409,13.778058073779068,63.71254529504713,69.48549907684345,76.43722890417615,15.265283137208504,27.456063264155937,128.31957098158264,52.05122113325842,54.43710328901223,15.321497556911641,129.02185488391225,58.422314149938586,36.45668304471782,71.37258874580826,29.47318737420298,22.85100457611524,24.42517807738523,57.558971290665866,42.36625099182129,63.580889959210765,47.51340519488653,28.347648038790407,36.574289009135285,31.64192447573521,56.53943753478285,49.46828821113822
2013-02-22 00:00:00-05:00,77.70320779997192,53.871390618037694,66.73166606024839,13.87397738899733,64.73303412590474,69.55372191788709,76.99036647023541,15.236020165139054,27.824725473292013,129.34615903519318,52.06324407473153,54.61684799194336,15.21281004757633,129.9151833005668,58.528787484326116,36.85047622400095,71.88577777197342,29.806693694500705,22.963243274223732,24.36253373997998,57.87478053894609,42.41374969482422,64.1400704874777,47.01605379527372,28.499373744865196,36.94694400419252,31.725690027838176,56.23509529348354,49.322833330997895
2013-02-25 00:00:00-05:00,77.42852302600116,54.13992840217113,70.06922615035162,13.866102446850952,64.06675992132095,68.70484311353138,76.92039940019822,15.309184958029144,27.901379509740444,128.12526513167242,52.115202114350986,54.34333466422015,15.32149518070614,129.93788386182518,58.44048180023903,36.672489934200314,73.00340819877235,29.862277601304875,23.038070939924786,24.396095171040827,57.743201939188076,41.78000068664551,63.55313597718248,46.32148226001069,28.897658155161295,36.94344250635626,31.451526271725935,56.77570806029426,49.2637445058686
2013-02-26 00:00:00-05:00,76.96951910610406,53.59416198833286,69.4172233323365,13.734965461360854,63.695687787152096,67.71956188827124,76.28061105015473,15.100667588120194,27.729813900716266,125.54253304656831,53.362418705392315,54.07372464629867,15.463915761788483,129.20376015043615,58.29075192910828,36.01364688636187,73.22389072458343,29.49403762555947,22.83853533021803,24.317778920579023,57.201822240453254,41.11749839782715,63.21206387659708,45.494013739620385,29.0873215584256,36.75185499106776,30.99460045151343,56.86379733770504,48.92737390868817
